gene_id,gene_name,gene_biotype,CTRL,EZH
ENSG00000030066,NUP160,protein_coding,4.8198269630543225,4.218021579310403
ENSG00000030110,BAK1,protein_coding,4.005501466084108,3.7302886128540536
ENSG00000030419,IKZF2,protein_coding,1.0419085736721339,2.199622057176462
ENSG00000030582,GRN,protein_coding,5.469820212198095,5.5878901697797625
ENSG00000031003,FAM13B,protein_coding,2.936610908032168,2.8095922770496724
ENSG00000031081,ARHGAP31,protein_coding,0.05348429781194681,0.055989538110540374
ENSG00000031691,CENPQ,protein_coding,3.952578385376876,3.6763153043188344
ENSG00000031698,SARS,protein_coding,5.012025639646739,4.8576329855048535
ENSG00000031823,RANBP3,protein_coding,3.6617904557205403,3.823022007901251
ENSG00000032219,ARID4A,protein_coding,2.8821274839175297,2.5503294737237208
ENSG00000032389,EIPR1,protein_coding,3.0620116380231663,2.818443809309872
ENSG00000032444,PNPLA6,protein_coding,2.704996195218643,2.7936072677609327
ENSG00000032742,IFT88,protein_coding,1.2430979289468225,1.3224628745864935
ENSG00000033011,ALG1,protein_coding,2.8277217700741786,2.893557525102001
ENSG00000033030,ZCCHC8,protein_coding,2.9783834229700443,2.714046165625794
ENSG00000033050,ABCF2,protein_coding,3.2591660425030136,3.623467020349269
ENSG00000033100,CHPF2,protein_coding,3.5250049196563933,4.243710952951535
ENSG00000033170,FUT8,protein_coding,1.0198686777550856,1.374871474113997
ENSG00000033178,UBA6,protein_coding,2.812925547029732,2.4534913803846234
ENSG00000033327,GAB2,protein_coding,2.812939265182846,2.0062371678514235
ENSG00000033627,ATP6V0A1,protein_coding,2.178357250690428,2.6837481159586707
ENSG00000033800,PIAS1,protein_coding,2.6782804708681236,2.51105448599373
ENSG00000033867,SLC4A7,protein_coding,2.6167477419921723,2.2218056845114367
ENSG00000034152,MAP2K3,protein_coding,3.7965272504205987,4.030127721862034
ENSG00000034510,TMSB10,protein_coding,8.947947507621539,8.887390342419947
ENSG00000034533,ASTE1,protein_coding,1.815162871384813,1.852568798060501
ENSG00000034677,RNF19A,protein_coding,1.9239363834753513,1.8204370987706242
ENSG00000034693,PEX3,protein_coding,3.53942553492748,3.3088268134786523
ENSG00000034713,GABARAPL2,protein_coding,3.4169007194661423,3.5101889686726566
ENSG00000035115,SH3YL1,protein_coding,0.44174812006305103,0.5367160508870737
ENSG00000035141,FAM136A,protein_coding,5.3900719606236125,5.042381743115166
ENSG00000035403,VCL,protein_coding,3.2270236249357716,3.109943100007787
ENSG00000035499,DEPDC1B,protein_coding,3.068634581668987,2.6648995994922706
ENSG00000035664,DAPK2,protein_coding,0.010692738843128354,0.003930390900858422
ENSG00000035681,NSMAF,protein_coding,3.7811523652625647,3.9834584442654766
ENSG00000035687,ADSS,protein_coding,4.768176794902427,4.642965561695991
ENSG00000035720,STAP1,protein_coding,2.2906303809413533,2.6663931292980894
ENSG00000035862,TIMP2,protein_coding,1.5049280122876574,1.9090317592761765
ENSG00000035928,RFC1,protein_coding,4.472071589781846,3.842410716887692
ENSG00000036054,TBC1D23,protein_coding,2.508533463749271,2.330093483113989
ENSG00000036257,CUL3,protein_coding,2.9625142424517823,2.494809452881312
ENSG00000036448,MYOM2,protein_coding,0.015445329418107903,0.01134419022928894
ENSG00000036549,AC118549.1,protein_coding,3.0966305612831424,2.9921324266127867
ENSG00000036565,SLC18A1,protein_coding,0.02775375591996701,0.02714627926108576
ENSG00000036672,USP2,protein_coding,0.008052341238591462,0.1355626613611897
ENSG00000037042,TUBG2,protein_coding,1.8080310435314704,2.192142271396419
ENSG00000037241,RPL26L1,protein_coding,3.6114488603160386,3.399818645161109
ENSG00000037280,FLT4,protein_coding,2.498286312808997,2.6155116749174088
ENSG00000037474,NSUN2,protein_coding,5.080944166308385,5.385540855273037
ENSG00000037637,FBXO42,protein_coding,2.326400960495808,2.3415084799849963
ENSG00000037749,MFAP3,protein_coding,2.110733835437104,2.041924424322754
ENSG00000037757,MRI1,protein_coding,4.284389448539874,4.274474619973114
ENSG00000037897,METTL1,protein_coding,3.7543775464431284,3.8012341693200757
ENSG00000037965,HOXC8,protein_coding,0.21052492012632645,0.42834090928661694
ENSG00000038002,AGA,protein_coding,3.01341565940118,2.4361409494773563
ENSG00000038210,PI4K2B,protein_coding,2.192579417057219,2.0079834738353033
ENSG00000038219,BOD1L1,protein_coding,2.909430434688966,2.8208422051759765
ENSG00000038274,MAT2B,protein_coding,3.6553832421175008,3.3119428344585367
ENSG00000038358,EDC4,protein_coding,4.2838848876255495,4.296811892135064
ENSG00000038382,TRIO,protein_coding,2.7250110672274426,2.8259842811231572
ENSG00000038427,VCAN,protein_coding,0.02467038250763559,0.0018238032510149798
ENSG00000038532,CLEC16A,protein_coding,1.9555534273458886,1.9279570750764563
ENSG00000039123,MTREX,protein_coding,3.7827707969384554,3.566469503389601
ENSG00000039319,ZFYVE16,protein_coding,0.46207998345100626,0.6490741348428164
ENSG00000039523,RIPOR1,protein_coding,1.5322481703873225,1.44162503196451
ENSG00000039560,RAI14,protein_coding,0.01914301406905416,0.0035290809719425442
ENSG00000039650,PNKP,protein_coding,3.644085739572236,3.507447953618692
ENSG00000040199,PHLPP2,protein_coding,1.0439191198007474,0.7642743004759665
ENSG00000040275,SPDL1,protein_coding,3.2525369259777928,3.1796167103859894
ENSG00000040341,STAU2,protein_coding,1.7729230454818297,1.5013266630881856
ENSG00000040487,PQLC2,protein_coding,2.174892218622604,2.0417911353769442
ENSG00000040531,CTNS,protein_coding,2.3624048140727467,2.4629360645771055
ENSG00000040608,RTN4R,protein_coding,2.0074443095252645,1.568519423932642
ENSG00000040633,PHF23,protein_coding,3.399178441846759,3.5881025279147445
ENSG00000040933,INPP4A,protein_coding,2.2714098735917294,1.9116807983684767
ENSG00000041353,RAB27B,protein_coding,0.25227904209672974,0.2344814546037962
ENSG00000041357,PSMA4,protein_coding,4.451639734834266,4.245432260437717
ENSG00000041802,LSG1,protein_coding,3.5829883642006473,3.855761016145391
ENSG00000041880,PARP3,protein_coding,2.627363964070619,2.539282112105013
ENSG00000041982,TNC,protein_coding,0.011322576478960416,0.01657833837395153
ENSG00000041988,THAP3,protein_coding,2.2626047716669317,2.285624865921104
ENSG00000042088,TDP1,protein_coding,3.700120445936479,3.6463174486916423
ENSG00000042286,AIFM2,protein_coding,0.08292043512696608,0.09585719822626264
ENSG00000042317,SPATA7,protein_coding,0.7306718806575525,0.8477953079879008
ENSG00000042429,MED17,protein_coding,0.543232443291474,0.41358878476799305
ENSG00000042445,RETSAT,protein_coding,3.438439508297288,3.342512908312756
ENSG00000042493,CAPG,protein_coding,2.191771390385268,1.7202726778011603
ENSG00000042753,AP2S1,protein_coding,5.494868747521728,5.484813325130939
ENSG00000042832,TG,protein_coding,0.013064123696587654,0.007200840301293915
ENSG00000043093,DCUN1D1,protein_coding,1.833519064228396,1.6912179464307515
ENSG00000043143,JADE2,protein_coding,2.792521831846015,2.2740361724610088
ENSG00000043462,LCP2,protein_coding,4.388750100863289,4.313001367144944
ENSG00000043514,TRIT1,protein_coding,2.7070069375867454,2.9777870875014716
ENSG00000043591,ADRB1,protein_coding,0.3405040530174078,0.24942115012175967
ENSG00000044090,CUL7,protein_coding,2.383843238956567,2.1626012028915467
ENSG00000044115,CTNNA1,protein_coding,0.008248756043711497,0.13320277490278032
ENSG00000044446,PHKA2,protein_coding,3.0634989121657354,3.038051869515543
ENSG00000044459,CNTLN,protein_coding,0.9866614244620335,0.7524816327098878
ENSG00000044574,HSPA5,protein_coding,7.21497291721943,7.098908141319
ENSG00000046604,DSG2,protein_coding,2.098111649013419,3.3920673937314914
ENSG00000046647,GEMIN8,protein_coding,2.4679481004308403,2.970875710539825
ENSG00000046651,OFD1,protein_coding,2.597493774569592,2.5598519500779653
ENSG00000047056,WDR37,protein_coding,2.2545976297085217,2.101842245176508
ENSG00000047188,YTHDC2,protein_coding,1.9392126230486972,1.8124065047853157
ENSG00000047230,CTPS2,protein_coding,1.4489616206367255,1.4322124188259309
ENSG00000047249,ATP6V1H,protein_coding,2.689516153843492,2.4755396019087796
ENSG00000047315,POLR2B,protein_coding,5.233001226922406,4.972208272762823
ENSG00000047346,FAM214A,protein_coding,0.7636436341740505,0.7756334579785662
ENSG00000047365,ARAP2,protein_coding,1.2615168395088578,0.7699523153942232
ENSG00000047410,TPR,protein_coding,4.915103217089351,4.7400302268211485
ENSG00000047578,KIAA0556,protein_coding,1.5446304199458971,1.7495948559299552
ENSG00000047579,DTNBP1,protein_coding,2.8555187391744243,2.918026678044685
ENSG00000047597,XK,protein_coding,2.508993059744462,2.507576547498912
ENSG00000047621,C12orf4,protein_coding,2.557417698231363,2.0625859790471415
ENSG00000047662,FAM184B,protein_coding,0.016451852046950773,0.04382380468424601
ENSG00000047849,MAP4,protein_coding,3.573311167172052,3.4128810485194006
ENSG00000047932,GOPC,protein_coding,3.6530775384829,3.679319318381559
ENSG00000048028,USP28,protein_coding,2.805114992759289,2.677856819359289
ENSG00000048052,HDAC9,protein_coding,1.0835992613214633,0.6048408995971335
ENSG00000048140,TSPAN17,protein_coding,2.313498648051766,2.3234778812164665
ENSG00000048162,NOP16,protein_coding,4.724614878935192,5.082573848226959
ENSG00000048342,CC2D2A,protein_coding,0.12091294739304446,0.11058006950878878
ENSG00000048392,RRM2B,protein_coding,1.8410299964037975,1.436579827212782
ENSG00000048405,ZNF800,protein_coding,2.4424309458669597,2.762391819146689
ENSG00000048471,SNX29,protein_coding,0.9349975069193592,0.6599874495526429
ENSG00000048544,MRPS10,protein_coding,4.612296152338506,4.415777174637813
ENSG00000048649,RSF1,protein_coding,2.292858926258033,1.8498347890044702
ENSG00000048707,VPS13D,protein_coding,1.9384289582280787,1.8550761245470693
ENSG00000048740,CELF2,protein_coding,3.6102136226955963,3.658908002201802
ENSG00000048828,FAM120A,protein_coding,4.852517754981836,4.693814870172679
ENSG00000048991,R3HDM1,protein_coding,3.5017575391680347,3.2689478168763193
ENSG00000049089,COL9A2,protein_coding,0.8518479101089959,0.8910868304347759
ENSG00000049130,KITLG,protein_coding,0.5984243284443967,0.3875891246613684
ENSG00000049167,ERCC8,protein_coding,1.2871730535482044,1.2176879508975107
ENSG00000049192,ADAMTS6,protein_coding,0.09887313750883944,0.14281072410708429
ENSG00000049239,H6PD,protein_coding,1.7332964581178922,2.0006836026655184
ENSG00000049245,VAMP3,protein_coding,3.5731851696296606,3.583204270659747
ENSG00000049246,PER3,protein_coding,0.5577673725147004,0.5647557332673562
ENSG00000049249,TNFRSF9,protein_coding,0.022892790486479887,0.033457348205220644
ENSG00000049323,LTBP1,protein_coding,0.029518404872348053,0.17810278731164575
ENSG00000049449,RCN1,protein_coding,1.3740849654404446,1.190817207588588
ENSG00000049541,RFC2,protein_coding,5.413459915305116,5.323389059761548
ENSG00000049618,ARID1B,protein_coding,1.8369417804649235,1.9229233791349267
ENSG00000049656,CLPTM1L,protein_coding,4.397115569003852,4.726783897021431
ENSG00000049759,NEDD4L,protein_coding,0.13276564560822782,0.4961751061929275
ENSG00000049768,FOXP3,protein_coding,0.1612081097915894,0.02480426501033851
ENSG00000049769,PPP1R3F,protein_coding,0.21132035726002435,0.2387528927676497
ENSG00000049860,HEXB,protein_coding,1.6392761356109349,1.943765307056446
ENSG00000049883,PTCD2,protein_coding,0.9248815963405087,0.8975031117879525
ENSG00000050030,NEXMIF,protein_coding,0.003073862566520404,0.0022551000111873496
ENSG00000050130,JKAMP,protein_coding,2.8821590847595346,2.957828131656335
ENSG00000050344,NFE2L3,protein_coding,0.8195204001238746,1.518056056282142
ENSG00000050393,MCUR1,protein_coding,3.403202486585006,3.2102524591881343
ENSG00000050405,LIMA1,protein_coding,1.5751747453654845,1.8520143286142812
ENSG00000050426,LETMD1,protein_coding,4.336331755473997,4.312431982047704
ENSG00000050438,SLC4A8,protein_coding,0.07930348388247611,0.2071191407631454
ENSG00000050748,MAPK9,protein_coding,2.561886449758359,2.5173354366873144
ENSG00000050767,COL23A1,protein_coding,0.6237449527492819,0.48732314677012806
ENSG00000051009,FAM160A2,protein_coding,3.2719404307051367,2.9389713669541653
ENSG00000051108,HERPUD1,protein_coding,2.820959442557836,2.5971161837011154
ENSG00000051128,HOMER3,protein_coding,3.5671410706942632,3.761365949094212
ENSG00000051180,RAD51,protein_coding,4.217818654316645,3.8903516308315367
ENSG00000051341,POLQ,protein_coding,2.837285958985811,2.673322850094479
ENSG00000051382,PIK3CB,protein_coding,2.423120541331709,2.645139788398123
ENSG00000051523,CYBA,protein_coding,3.8804711369913485,4.295821006073541
ENSG00000051596,THOC3,protein_coding,4.177090419296519,4.094027890374914
ENSG00000051620,HEBP2,protein_coding,1.9931414378957282,1.933386361495357
ENSG00000051825,MPHOSPH9,protein_coding,2.615870562847957,2.2285903469049333
ENSG00000052126,PLEKHA5,protein_coding,0.06816352730481755,0.04411250415622383
ENSG00000052723,SIKE1,protein_coding,2.4518662069863546,2.5718649652478534
ENSG00000052749,RRP12,protein_coding,3.9730887118939378,4.294367650559915
ENSG00000052795,FNIP2,protein_coding,1.2176034297477192,0.9624100235823388
ENSG00000052802,MSMO1,protein_coding,6.156033074576314,5.732088289213976
ENSG00000052841,TTC17,protein_coding,3.206226785592373,3.292103036667405
ENSG00000053254,FOXN3,protein_coding,2.5130786737294972,2.230788781852548
ENSG00000053371,AKR7A2,protein_coding,4.933164308997244,4.776463145737893
ENSG00000053372,MRTO4,protein_coding,5.698445262362456,5.869719702908652
ENSG00000053501,USE1,protein_coding,3.575783043914247,3.42465438190427
ENSG00000053524,MCF2L2,protein_coding,0.1175974598574236,0.1211000202387985
ENSG00000053770,AP5M1,protein_coding,2.371517910075676,2.278170068456991
ENSG00000053900,ANAPC4,protein_coding,2.26212930243624,2.2520142027061425
ENSG00000054116,TRAPPC3,protein_coding,4.0646564809820624,4.139088661756826
ENSG00000054118,THRAP3,protein_coding,6.02942137573707,5.947501454189573
ENSG00000054148,PHPT1,protein_coding,5.451125891202892,5.557864856754354
ENSG00000054219,LY75,protein_coding,0.5114874468127587,0.30341965118864883
ENSG00000054267,ARID4B,protein_coding,2.4141721271197207,2.172976659031967
ENSG00000054277,OPN3,protein_coding,1.98196385717055,2.805898370362682
ENSG00000054282,SDCCAG8,protein_coding,2.1239670485123225,1.796593376457409
ENSG00000054392,HHAT,protein_coding,0.10082223148744435,0.2778127813379046
ENSG00000054523,KIF1B,protein_coding,0.9603339516919351,0.9974471484634531
ENSG00000054598,FOXC1,protein_coding,0.918252500849798,1.3171364459078723
ENSG00000054611,TBC1D22A,protein_coding,3.409538656460551,3.354652452480672
ENSG00000054654,SYNE2,protein_coding,0.3127446529232308,0.2502048777123472
ENSG00000054690,PLEKHH1,protein_coding,0.033375007155473854,0.043899621579557416
ENSG00000054965,FAM168A,protein_coding,2.4010415026312715,2.2755920658155167
ENSG00000054967,RELT,protein_coding,3.2143821895264795,3.128550574108049
ENSG00000055044,NOP58,protein_coding,5.798357023095483,5.377700455576079
ENSG00000055070,SZRD1,protein_coding,5.372383787765956,5.202058791574537
ENSG00000055118,KCNH2,protein_coding,0.07271046096738498,0.9965157474084827
ENSG00000055130,CUL1,protein_coding,4.850666541441771,5.091471328138995
ENSG00000055147,FAM114A2,protein_coding,1.9015246871095959,1.768952024377852
ENSG00000055163,CYFIP2,protein_coding,5.1057997708493454,4.375309741512604
ENSG00000055208,TAB2,protein_coding,3.980239781641855,3.8255399911845585
ENSG00000055211,GINM1,protein_coding,4.18701951021828,3.7409099914728863
ENSG00000055332,EIF2AK2,protein_coding,3.198667736048859,2.2151576483353286
ENSG00000055483,USP36,protein_coding,3.726501545136608,4.0392066967303615
ENSG00000055609,KMT2C,protein_coding,2.818930643816965,2.7352129536955965
ENSG00000055917,PUM2,protein_coding,4.638740968088235,4.291537162362949
ENSG00000055950,MRPL43,protein_coding,3.5811018944217774,3.619649931291901
ENSG00000055955,ITIH4,protein_coding,0.09041533004620984,0.08310395128121485
ENSG00000055957,ITIH1,protein_coding,0.008020511246505982,0.011749738177609131
ENSG00000056050,HPF1,protein_coding,3.446035321424047,3.2889995466810595
ENSG00000056097,ZFR,protein_coding,4.248960592486578,4.150118448209651
ENSG00000056277,ZNF280C,protein_coding,2.6984479903517076,2.6672932771774542
ENSG00000056558,TRAF1,protein_coding,0.7809743835504107,0.9261127425663669
ENSG00000056586,RC3H2,protein_coding,2.8326119577017725,2.6985784697862396
ENSG00000056972,TRAF3IP2,protein_coding,1.13910191615966,1.1252367395374983
ENSG00000057019,DCBLD2,protein_coding,1.6030312857285696,1.6582295297780705
ENSG00000057252,SOAT1,protein_coding,2.864135522188652,2.3934546093516427
ENSG00000057294,PKP2,protein_coding,1.0850573002006432,1.0861342843264
ENSG00000057608,GDI2,protein_coding,5.831427600808086,5.745238725475703
ENSG00000057657,PRDM1,protein_coding,0.016141614906149543,0.05833076310272922
ENSG00000057663,ATG5,protein_coding,2.8507204176374894,3.031049031576076
ENSG00000057704,TMCC3,protein_coding,0.038734838548444776,0.044552757145961214
ENSG00000057757,PITHD1,protein_coding,5.148152758060882,5.203694391918078
ENSG00000057935,MTA3,protein_coding,0.7562701271999187,0.8453793474893894
ENSG00000058056,USP13,protein_coding,2.933588579270591,2.8574798358012985
ENSG00000058063,ATP11B,protein_coding,3.1103152816291213,2.99247488252316
ENSG00000058091,CDK14,protein_coding,2.320129045461004,2.325204716314795
ENSG00000058262,SEC61A1,protein_coding,6.384348803430121,6.432572023034937
ENSG00000058272,PPP1R12A,protein_coding,2.624323843499301,2.5595684390525246
ENSG00000058335,RASGRF1,protein_coding,1.4508891304020386,0.7345223966476168
ENSG00000058404,CAMK2B,protein_coding,0.026611177982873095,0.038868721894310475
ENSG00000058453,CROCC,protein_coding,1.0533717554623432,1.1652304879569872
ENSG00000058600,POLR3E,protein_coding,3.038007834988096,3.288469188218034
ENSG00000058668,ATP2B4,protein_coding,4.205000817714681,4.457582929627995
