gene_id,gene_name,gene_biotype,sample,log2_counts
ENSG00000011007,ELOA,protein_coding,EZH,3.905921475614298
ENSG00000011009,LYPLA2,protein_coding,CTRL,4.758467875746138
ENSG00000011009,LYPLA2,protein_coding,EZH,4.691128638769399
ENSG00000011021,CLCN6,protein_coding,CTRL,4.268194915927626
ENSG00000011021,CLCN6,protein_coding,EZH,4.040836298791744
ENSG00000011028,AC080038.1,protein_coding,CTRL,3.8236472913384496
ENSG00000011028,AC080038.1,protein_coding,EZH,4.60404084935657
ENSG00000011105,TSPAN9,protein_coding,CTRL,0.0052796208242716
ENSG00000011105,TSPAN9,protein_coding,EZH,0.00387411476371989
ENSG00000011114,BTBD7,protein_coding,CTRL,2.01840414394309
ENSG00000011114,BTBD7,protein_coding,EZH,2.184906432008125
ENSG00000011132,APBA3,protein_coding,CTRL,1.8099156885509455
ENSG00000011132,APBA3,protein_coding,EZH,1.9744308567292304
ENSG00000011143,MKS1,protein_coding,CTRL,2.414964315011442
ENSG00000011143,MKS1,protein_coding,EZH,2.860044056625811
ENSG00000011198,ABHD5,protein_coding,CTRL,1.2376643700902603
ENSG00000011198,ABHD5,protein_coding,EZH,1.372321698854892
ENSG00000011243,AKAP8L,protein_coding,CTRL,4.087019827544528
ENSG00000011243,AKAP8L,protein_coding,EZH,4.145603110480451
ENSG00000011258,MBTD1,protein_coding,CTRL,2.885337117347829
ENSG00000011258,MBTD1,protein_coding,EZH,3.245247418102102
ENSG00000011260,UTP18,protein_coding,CTRL,4.774725986375173
ENSG00000011260,UTP18,protein_coding,EZH,4.7774389626438705
ENSG00000011275,RNF216,protein_coding,CTRL,3.610470047016453
ENSG00000011275,RNF216,protein_coding,EZH,3.9012820340124743
ENSG00000011295,TTC19,protein_coding,CTRL,3.159743989503483
ENSG00000011295,TTC19,protein_coding,EZH,3.2032238573313148
ENSG00000011304,PTBP1,protein_coding,CTRL,6.4763774108183245
ENSG00000011304,PTBP1,protein_coding,EZH,6.59814462739959
ENSG00000011332,DPF1,protein_coding,CTRL,0.7712304655597056
ENSG00000011332,DPF1,protein_coding,EZH,0.572780323954311
ENSG00000011347,SYT7,protein_coding,CTRL,0.06008287143300151
ENSG00000011347,SYT7,protein_coding,EZH,0.20126975134422492
ENSG00000011376,LARS2,protein_coding,CTRL,2.498747277879082
ENSG00000011376,LARS2,protein_coding,EZH,2.434463918613605
ENSG00000011405,PIK3C2A,protein_coding,CTRL,2.3677882518646327
ENSG00000011405,PIK3C2A,protein_coding,EZH,2.0956075285253783
ENSG00000011422,PLAUR,protein_coding,CTRL,2.632926545076563
ENSG00000011422,PLAUR,protein_coding,EZH,3.0942638258117823
ENSG00000011426,ANLN,protein_coding,CTRL,3.671249367167517
ENSG00000011426,ANLN,protein_coding,EZH,3.214915000158671
ENSG00000011451,WIZ,protein_coding,CTRL,2.939757996750673
ENSG00000011451,WIZ,protein_coding,EZH,3.159675621908052
ENSG00000011454,RABGAP1,protein_coding,CTRL,2.2650152148682374
ENSG00000011454,RABGAP1,protein_coding,EZH,2.1376868339467907
ENSG00000011478,QPCTL,protein_coding,CTRL,4.001802744339015
ENSG00000011478,QPCTL,protein_coding,EZH,4.303293032711341
ENSG00000011485,PPP5C,protein_coding,CTRL,4.643818846876689
ENSG00000011485,PPP5C,protein_coding,EZH,4.721348291059738
ENSG00000011523,CEP68,protein_coding,CTRL,1.9429096184739387
ENSG00000011523,CEP68,protein_coding,EZH,1.7831383968339118
ENSG00000011566,MAP4K3,protein_coding,CTRL,1.2379167357252714
ENSG00000011566,MAP4K3,protein_coding,EZH,1.0018394510348587
ENSG00000011600,TYROBP,protein_coding,CTRL,1.260364855898026
ENSG00000011600,TYROBP,protein_coding,EZH,1.5480752678381966
ENSG00000011638,TMEM159,protein_coding,CTRL,2.180494175640271
ENSG00000011638,TMEM159,protein_coding,EZH,2.248723795750301
ENSG00000012048,BRCA1,protein_coding,CTRL,3.98322076255009
ENSG00000012048,BRCA1,protein_coding,EZH,3.837727998716285
ENSG00000012061,ERCC1,protein_coding,CTRL,3.6867092970000153
ENSG00000012061,ERCC1,protein_coding,EZH,4.01233702237831
ENSG00000012171,SEMA3B,protein_coding,CTRL,0.06802212224898899
ENSG00000012171,SEMA3B,protein_coding,EZH,0.05020060910644045
ENSG00000012174,MBTPS2,protein_coding,CTRL,1.9907613934780597
ENSG00000012174,MBTPS2,protein_coding,EZH,1.758261922128856
ENSG00000012211,PRICKLE3,protein_coding,CTRL,2.286186279134822
ENSG00000012211,PRICKLE3,protein_coding,EZH,2.334143761284301
ENSG00000012232,EXTL3,protein_coding,CTRL,1.6128531612939174
ENSG00000012232,EXTL3,protein_coding,EZH,1.6828611774520217
ENSG00000012660,ELOVL5,protein_coding,CTRL,5.534585094070699
ENSG00000012660,ELOVL5,protein_coding,EZH,4.563925961919542
ENSG00000012822,CALCOCO1,protein_coding,CTRL,1.613455005920516
ENSG00000012822,CALCOCO1,protein_coding,EZH,1.945001829262038
ENSG00000012963,UBR7,protein_coding,CTRL,4.7971008445399015
ENSG00000012963,UBR7,protein_coding,EZH,4.584400440554771
ENSG00000012983,MAP4K5,protein_coding,CTRL,2.635198156026686
ENSG00000012983,MAP4K5,protein_coding,EZH,2.577318150385476
ENSG00000013275,PSMC4,protein_coding,CTRL,5.544350018790207
ENSG00000013275,PSMC4,protein_coding,EZH,5.676813918363525
ENSG00000013288,MAN2B2,protein_coding,CTRL,2.9309624288039093
ENSG00000013288,MAN2B2,protein_coding,EZH,3.0594780940743704
ENSG00000013306,SLC25A39,protein_coding,CTRL,5.3966098791825345
ENSG00000013306,SLC25A39,protein_coding,EZH,5.6790725360086585
ENSG00000013364,MVP,protein_coding,CTRL,0.14689212854122508
ENSG00000013364,MVP,protein_coding,EZH,0.23681069461363488
ENSG00000013374,NUB1,protein_coding,CTRL,3.8031777398529063
ENSG00000013374,NUB1,protein_coding,EZH,3.934024469824252
ENSG00000013375,PGM3,protein_coding,CTRL,2.426864475436228
ENSG00000013375,PGM3,protein_coding,EZH,2.436192527298791
ENSG00000013392,RWDD2A,protein_coding,CTRL,0.7470814521274757
ENSG00000013392,RWDD2A,protein_coding,EZH,0.6247001720845164
ENSG00000013441,CLK1,protein_coding,CTRL,3.8594394799046823
ENSG00000013441,CLK1,protein_coding,EZH,3.4103309479212127
ENSG00000013503,POLR3B,protein_coding,CTRL,2.4807991553385236
ENSG00000013503,POLR3B,protein_coding,EZH,2.576520904165925
ENSG00000013523,ANGEL1,protein_coding,CTRL,1.824488273737371
ENSG00000013523,ANGEL1,protein_coding,EZH,2.381010178262542
ENSG00000013561,RNF14,protein_coding,CTRL,2.3478580367142037
ENSG00000013561,RNF14,protein_coding,EZH,2.425935518210335
ENSG00000013563,DNASE1L1,protein_coding,CTRL,1.7373717621984357
ENSG00000013563,DNASE1L1,protein_coding,EZH,1.8807318806265816
ENSG00000013573,DDX11,protein_coding,CTRL,4.560807766059581
ENSG00000013573,DDX11,protein_coding,EZH,4.5218948970552475
ENSG00000013583,HEBP1,protein_coding,CTRL,2.552540421922926
ENSG00000013583,HEBP1,protein_coding,EZH,2.837442656197286
ENSG00000013619,MAMLD1,protein_coding,CTRL,0.1621737778891696
ENSG00000013619,MAMLD1,protein_coding,EZH,0.2358877873872388
ENSG00000013810,TACC3,protein_coding,CTRL,4.757726848249215
ENSG00000013810,TACC3,protein_coding,EZH,4.528033130514546
ENSG00000014123,UFL1,protein_coding,CTRL,3.28056619211775
ENSG00000014123,UFL1,protein_coding,EZH,3.176001307859656
ENSG00000014138,POLA2,protein_coding,CTRL,1.9485323427503147
ENSG00000014138,POLA2,protein_coding,EZH,1.849732694692204
ENSG00000014164,ZC3H3,protein_coding,CTRL,3.3588816238720987
ENSG00000014164,ZC3H3,protein_coding,EZH,3.2716264773646015
ENSG00000014216,CAPN1,protein_coding,CTRL,3.708505474254056
ENSG00000014216,CAPN1,protein_coding,EZH,3.5231493430930807
ENSG00000014257,ACPP,protein_coding,CTRL,0.6268271933100599
ENSG00000014257,ACPP,protein_coding,EZH,0.6046158825683602
ENSG00000014641,MDH1,protein_coding,CTRL,5.564959230328542
ENSG00000014641,MDH1,protein_coding,EZH,5.3059471944084615
ENSG00000014824,SLC30A9,protein_coding,CTRL,2.976602672444019
ENSG00000014824,SLC30A9,protein_coding,EZH,2.837147860611609
ENSG00000014914,MTMR11,protein_coding,CTRL,0.2820791620415764
ENSG00000014914,MTMR11,protein_coding,EZH,0.1865966478813072
ENSG00000014919,COX15,protein_coding,CTRL,3.053656226701852
ENSG00000014919,COX15,protein_coding,EZH,2.8632376797502217
ENSG00000015133,CCDC88C,protein_coding,CTRL,3.475784190185602
ENSG00000015133,CCDC88C,protein_coding,EZH,3.4224176805326114
ENSG00000015153,YAF2,protein_coding,CTRL,1.1785916222572257
ENSG00000015153,YAF2,protein_coding,EZH,1.0784271780398305
ENSG00000015171,ZMYND11,protein_coding,CTRL,2.2679652255817397
ENSG00000015171,ZMYND11,protein_coding,EZH,2.2894179450945873
ENSG00000015285,WAS,protein_coding,CTRL,4.812041760106787
ENSG00000015285,WAS,protein_coding,EZH,4.975049911462145
ENSG00000015475,BID,protein_coding,CTRL,4.116179645617516
ENSG00000015475,BID,protein_coding,EZH,4.305369751572605
ENSG00000015479,MATR3,protein_coding,CTRL,0.15183006785948203
ENSG00000015479,MATR3,protein_coding,EZH,0.12310079124376772
ENSG00000015532,XYLT2,protein_coding,CTRL,2.3554314239056953
ENSG00000015532,XYLT2,protein_coding,EZH,2.89532884707568
ENSG00000015568,RGPD5,protein_coding,CTRL,0.625307038503091
ENSG00000015568,RGPD5,protein_coding,EZH,0.5672390121523997
ENSG00000015676,NUDCD3,protein_coding,CTRL,3.3751683901348124
ENSG00000015676,NUDCD3,protein_coding,EZH,3.2719533770254827
ENSG00000016391,CHDH,protein_coding,CTRL,0.00468259023539125
ENSG00000016391,CHDH,protein_coding,EZH,0.00686350191170056
ENSG00000016864,GLT8D1,protein_coding,CTRL,3.055588472172268
ENSG00000016864,GLT8D1,protein_coding,EZH,3.3284813111790927
ENSG00000017260,ATP2C1,protein_coding,CTRL,3.2609071559552847
ENSG00000017260,ATP2C1,protein_coding,EZH,3.159210645724891
ENSG00000017483,SLC38A5,protein_coding,CTRL,5.498193224715553
ENSG00000017483,SLC38A5,protein_coding,EZH,5.574930064788262
ENSG00000017797,RALBP1,protein_coding,CTRL,4.253328816446351
ENSG00000017797,RALBP1,protein_coding,EZH,4.2004491312132535
ENSG00000018189,RUFY3,protein_coding,CTRL,1.179576569506
ENSG00000018189,RUFY3,protein_coding,EZH,1.0537553073704908
ENSG00000018280,SLC11A1,protein_coding,CTRL,0.08182713591443963
ENSG00000018280,SLC11A1,protein_coding,EZH,0.04857227877714578
ENSG00000018408,WWTR1,protein_coding,CTRL,0.00433468789245993
ENSG00000018408,WWTR1,protein_coding,EZH,0.01583263843607015
ENSG00000018510,AGPS,protein_coding,CTRL,3.53995636262616
ENSG00000018510,AGPS,protein_coding,EZH,3.1643752524328193
ENSG00000018610,CXorf56,protein_coding,CTRL,3.2475293628371267
ENSG00000018610,CXorf56,protein_coding,EZH,3.2662592932278405
ENSG00000018699,TTC27,protein_coding,CTRL,3.4555347640714977
ENSG00000018699,TTC27,protein_coding,EZH,3.4043930211023654
ENSG00000018869,ZNF582,protein_coding,CTRL,0.4384769395704011
ENSG00000018869,ZNF582,protein_coding,EZH,0.2287451533112671
ENSG00000019144,PHLDB1,protein_coding,CTRL,0.11006241615264328
ENSG00000019144,PHLDB1,protein_coding,EZH,0.26004204602962044
ENSG00000019485,PRDM11,protein_coding,CTRL,1.0732367010863788
ENSG00000019485,PRDM11,protein_coding,EZH,0.9343591651498852
ENSG00000019991,HGF,protein_coding,CTRL,4.411139365073629
ENSG00000019991,HGF,protein_coding,EZH,4.754769629256555
ENSG00000019995,ZRANB1,protein_coding,CTRL,2.8758774442945296
ENSG00000019995,ZRANB1,protein_coding,EZH,2.8936984776964305
ENSG00000020129,NCDN,protein_coding,CTRL,3.767018589582664
ENSG00000020129,NCDN,protein_coding,EZH,3.8462460315040783
ENSG00000020181,ADGRA2,protein_coding,CTRL,0.2853439971266656
ENSG00000020181,ADGRA2,protein_coding,EZH,0.14084643071839992
ENSG00000020256,ZFP64,protein_coding,CTRL,1.895960829447489
ENSG00000020256,ZFP64,protein_coding,EZH,1.9019641974409232
ENSG00000020426,MNAT1,protein_coding,CTRL,2.6498385229039583
ENSG00000020426,MNAT1,protein_coding,EZH,2.5745044091591516
ENSG00000020577,SAMD4A,protein_coding,CTRL,0.00299791581292903
ENSG00000020577,SAMD4A,protein_coding,EZH,0.02617366803101228
ENSG00000020633,RUNX3,protein_coding,CTRL,2.658008695638744
ENSG00000020633,RUNX3,protein_coding,EZH,2.0397092789722127
ENSG00000020922,MRE11,protein_coding,CTRL,3.4393128289900203
ENSG00000020922,MRE11,protein_coding,EZH,3.149281537599392
ENSG00000021355,SERPINB1,protein_coding,CTRL,2.8459344328344485
ENSG00000021355,SERPINB1,protein_coding,EZH,2.846207619925216
ENSG00000021574,SPAST,protein_coding,CTRL,1.5502476999155876
ENSG00000021574,SPAST,protein_coding,EZH,1.1998487880516784
ENSG00000021762,OSBPL5,protein_coding,CTRL,2.36736259070014
ENSG00000021762,OSBPL5,protein_coding,EZH,2.656391214169509
ENSG00000021776,AQR,protein_coding,CTRL,2.787695178698013
ENSG00000021776,AQR,protein_coding,EZH,2.840240934708088
ENSG00000021826,CPS1,protein_coding,CTRL,0.90431265200962
ENSG00000021826,CPS1,protein_coding,EZH,1.1516809193561666
ENSG00000022267,FHL1,protein_coding,CTRL,0.02968314625159078
ENSG00000022267,FHL1,protein_coding,EZH,0.19706769585408856
ENSG00000022277,RTF2,protein_coding,CTRL,4.532182038465832
ENSG00000022277,RTF2,protein_coding,EZH,4.068239191257329
ENSG00000022567,SLC45A4,protein_coding,CTRL,1.043817155686669
ENSG00000022567,SLC45A4,protein_coding,EZH,1.0629962544380818
ENSG00000022840,RNF10,protein_coding,CTRL,4.432097031896838
ENSG00000022840,RNF10,protein_coding,EZH,4.345446128682588
ENSG00000022976,ZNF839,protein_coding,CTRL,2.350069160083997
ENSG00000022976,ZNF839,protein_coding,EZH,2.629512530319594
ENSG00000023041,ZDHHC6,protein_coding,CTRL,4.673089478318601
ENSG00000023041,ZDHHC6,protein_coding,EZH,4.494381080308925
ENSG00000023171,GRAMD1B,protein_coding,CTRL,1.993920228592207
ENSG00000023171,GRAMD1B,protein_coding,EZH,1.7725445400278084
ENSG00000023191,RNH1,protein_coding,CTRL,4.033880066985292
ENSG00000023191,RNH1,protein_coding,EZH,3.683903491022148
ENSG00000023228,NDUFS1,protein_coding,CTRL,3.5483001751905987
ENSG00000023228,NDUFS1,protein_coding,EZH,3.0617211031312768
ENSG00000023287,RB1CC1,protein_coding,CTRL,2.3645655806043404
ENSG00000023287,RB1CC1,protein_coding,EZH,2.129414614280543
ENSG00000023318,ERP44,protein_coding,CTRL,3.775536798873515
ENSG00000023318,ERP44,protein_coding,EZH,3.77297220433686
ENSG00000023330,ALAS1,protein_coding,CTRL,5.3330989223469265
ENSG00000023330,ALAS1,protein_coding,EZH,5.422923075757943
ENSG00000023445,BIRC3,protein_coding,CTRL,0.2119642021857564
ENSG00000023445,BIRC3,protein_coding,EZH,0.3354686238427674
ENSG00000023516,AKAP11,protein_coding,CTRL,2.4176730965624
ENSG00000023516,AKAP11,protein_coding,EZH,2.570917658912139
ENSG00000023572,GLRX2,protein_coding,CTRL,1.8035518585424608
ENSG00000023572,GLRX2,protein_coding,EZH,1.7671720436527123
ENSG00000023608,SNAPC1,protein_coding,CTRL,1.1821792238799125
ENSG00000023608,SNAPC1,protein_coding,EZH,1.3404731019301208
ENSG00000023697,DERA,protein_coding,CTRL,3.5462615398779636
ENSG00000023697,DERA,protein_coding,EZH,3.3469085541828667
ENSG00000023734,STRAP,protein_coding,CTRL,6.309474113523455
ENSG00000023734,STRAP,protein_coding,EZH,6.3626983602376646
ENSG00000023839,ABCC2,protein_coding,CTRL,0.15033701935229543
ENSG00000023839,ABCC2,protein_coding,EZH,0.32049872770108395
ENSG00000023892,DEF6,protein_coding,CTRL,5.255232570756827
ENSG00000023892,DEF6,protein_coding,EZH,4.832238549642381
ENSG00000023902,PLEKHO1,protein_coding,CTRL,3.112577554991929
ENSG00000023902,PLEKHO1,protein_coding,EZH,2.7886624810867984
ENSG00000023909,GCLM,protein_coding,CTRL,1.784408300506659
ENSG00000023909,GCLM,protein_coding,EZH,1.891470071220566
ENSG00000024048,UBR2,protein_coding,CTRL,2.960020631264272
ENSG00000024048,UBR2,protein_coding,EZH,2.785256491105682
ENSG00000024526,DEPDC1,protein_coding,CTRL,2.3466247928663506
ENSG00000024526,DEPDC1,protein_coding,EZH,2.1639294154120097
ENSG00000024862,CCDC28A,protein_coding,CTRL,4.249818184262231
ENSG00000024862,CCDC28A,protein_coding,EZH,4.060403262482279
ENSG00000025039,RRAGD,protein_coding,CTRL,3.1311551327251768
ENSG00000025039,RRAGD,protein_coding,EZH,3.0807484004047105
ENSG00000025156,HSF2,protein_coding,CTRL,3.497832727212739
ENSG00000025156,HSF2,protein_coding,EZH,3.667807100708003
ENSG00000025293,PHF20,protein_coding,CTRL,3.0419487984208606
ENSG00000025293,PHF20,protein_coding,EZH,3.1403899345447193
ENSG00000025423,HSD17B6,protein_coding,CTRL,0.7385893445907089
ENSG00000025423,HSD17B6,protein_coding,EZH,0.6749733149452851
ENSG00000025434,NR1H3,protein_coding,CTRL,1.1916897904576085
ENSG00000025434,NR1H3,protein_coding,EZH,1.1507783675527494
ENSG00000025708,TYMP,protein_coding,CTRL,0.5500316256235466
ENSG00000025708,TYMP,protein_coding,EZH,0.30110667587100987
ENSG00000025770,NCAPH2,protein_coding,CTRL,5.4579616222169145
ENSG00000025770,NCAPH2,protein_coding,EZH,5.3086410544358555
ENSG00000025772,TOMM34,protein_coding,CTRL,4.964257624615732
ENSG00000025772,TOMM34,protein_coding,EZH,4.778903740964776
ENSG00000025796,SEC63,protein_coding,CTRL,4.157340653374061
ENSG00000025796,SEC63,protein_coding,EZH,3.7389278236281585
ENSG00000025800,KPNA6,protein_coding,CTRL,3.766799439725907
ENSG00000025800,KPNA6,protein_coding,EZH,3.666191732339141
ENSG00000026025,VIM,protein_coding,CTRL,6.079054809309391
ENSG00000026025,VIM,protein_coding,EZH,6.085350533472533
ENSG00000026036,RTEL1-TNFRSF6B,protein_coding,CTRL,0.8715691083414258
ENSG00000026036,RTEL1-TNFRSF6B,protein_coding,EZH,0.7183025836653332
ENSG00000026103,FAS,protein_coding,CTRL,0.6314799684750828
ENSG00000026103,FAS,protein_coding,EZH,0.7899139818030168
ENSG00000026297,RNASET2,protein_coding,CTRL,2.2815741771950244
ENSG00000026297,RNASET2,protein_coding,EZH,3.79191748556275
ENSG00000026508,CD44,protein_coding,CTRL,5.751967188957907
ENSG00000026508,CD44,protein_coding,EZH,5.29064777950986
ENSG00000026652,AGPAT4,protein_coding,CTRL,0.03695604942391622
ENSG00000026652,AGPAT4,protein_coding,EZH,0.18847032361912608
ENSG00000026950,BTN3A1,protein_coding,CTRL,2.2020995870420004
ENSG00000026950,BTN3A1,protein_coding,EZH,2.11502019949154
ENSG00000027001,MIPEP,protein_coding,CTRL,2.3319747422792183
ENSG00000027001,MIPEP,protein_coding,EZH,2.952468605655856
ENSG00000027697,IFNGR1,protein_coding,CTRL,4.3779559486670605
ENSG00000027697,IFNGR1,protein_coding,EZH,3.962519080686165
ENSG00000027847,B4GALT7,protein_coding,CTRL,2.033187097076141
ENSG00000027847,B4GALT7,protein_coding,EZH,2.1643888588592146
ENSG00000027869,SH2D2A,protein_coding,CTRL,0.2527533087619112
ENSG00000027869,SH2D2A,protein_coding,EZH,0.4845343959061631
ENSG00000028116,VRK2,protein_coding,CTRL,2.9129214093002993
ENSG00000028116,VRK2,protein_coding,EZH,2.347941774148206
ENSG00000028137,TNFRSF1B,protein_coding,CTRL,0.4666991474417659
ENSG00000028137,TNFRSF1B,protein_coding,EZH,0.40529498344251985
ENSG00000028203,VEZT,protein_coding,CTRL,2.828847865149345
ENSG00000028203,VEZT,protein_coding,EZH,2.435589432570912
ENSG00000028277,POU2F2,protein_coding,CTRL,0.13444161286427908
ENSG00000028277,POU2F2,protein_coding,EZH,0.22382363467138305
ENSG00000028310,BRD9,protein_coding,CTRL,3.1066846488445137
ENSG00000028310,BRD9,protein_coding,EZH,3.2269540076959284
ENSG00000028528,SNX1,protein_coding,CTRL,3.5002956773028746
ENSG00000028528,SNX1,protein_coding,EZH,3.671597188731138
ENSG00000028839,TBPL1,protein_coding,CTRL,2.461123356419311
ENSG00000028839,TBPL1,protein_coding,EZH,2.3827449974547443
ENSG00000029153,ARNTL2,protein_coding,CTRL,2.8325139162710875
ENSG00000029153,ARNTL2,protein_coding,EZH,2.5788931550812166
ENSG00000029363,BCLAF1,protein_coding,CTRL,4.795081153024298
ENSG00000029363,BCLAF1,protein_coding,EZH,4.402360221373854
ENSG00000029364,SLC39A9,protein_coding,CTRL,2.6671643743636353
ENSG00000029364,SLC39A9,protein_coding,EZH,2.8335683187308844
ENSG00000029534,ANK1,protein_coding,CTRL,0.05638870878825251
ENSG00000029534,ANK1,protein_coding,EZH,0.1639829483857075
ENSG00000029639,TFB1M,protein_coding,CTRL,2.467875228802233
ENSG00000029639,TFB1M,protein_coding,EZH,2.4590082219525944
ENSG00000029725,RABEP1,protein_coding,CTRL,2.916882565579641
ENSG00000029725,RABEP1,protein_coding,EZH,2.884854884819533
ENSG00000029993,HMGB3,protein_coding,CTRL,4.439020603488224
ENSG00000029993,HMGB3,protein_coding,EZH,4.206103253382976
ENSG00000030066,NUP160,protein_coding,CTRL,4.8198269630543225
ENSG00000030066,NUP160,protein_coding,EZH,4.218021579310403
ENSG00000030110,BAK1,protein_coding,CTRL,4.005501466084108
ENSG00000030110,BAK1,protein_coding,EZH,3.7302886128540536
ENSG00000030419,IKZF2,protein_coding,CTRL,1.041908573672134
ENSG00000030419,IKZF2,protein_coding,EZH,2.199622057176462
ENSG00000030582,GRN,protein_coding,CTRL,5.469820212198095
ENSG00000030582,GRN,protein_coding,EZH,5.5878901697797625
ENSG00000031003,FAM13B,protein_coding,CTRL,2.936610908032168
ENSG00000031003,FAM13B,protein_coding,EZH,2.8095922770496724
ENSG00000031081,ARHGAP31,protein_coding,CTRL,0.05348429781194681
ENSG00000031081,ARHGAP31,protein_coding,EZH,0.05598953811054037
ENSG00000031691,CENPQ,protein_coding,CTRL,3.952578385376876
